,polarization,avg_degree,num_states,color
2223,50,11,11.0,0
2224,50,13,11.0,0
2225,50,14,17.0,0
2226,50,19,10.0,0
2227,50,20,18.0,0
2228,50,21,32.0,0
2229,50,25,13.0,0
2230,50,27,15.0,0
2231,50,28,15.0,0
2232,50,30,16.0,0
2233,50,31,19.0,0
2234,50,33,10.0,0
2235,50,34,9.0,0
2236,50,36,9.0,0
2237,50,37,12.0,0
2238,50,38,17.0,0
2239,50,41,17.0,0
2240,50,42,12.0,0
2241,50,46,11.0,0
2242,50,48,11.0,0
2243,50,49,33.0,0
2244,51,5,17.0,0
2245,51,6,23.0,0
2246,51,7,12.0,0
2247,51,8,23.0,0
2248,51,10,22.0,0
2249,51,11,7.0,0
2250,51,12,9.0,0
2251,51,14,8.0,0
2252,51,15,10.0,0
2253,51,16,11.0,0
2254,51,17,10.0,0
2255,51,18,8.0,0
2256,51,20,12.0,0
2257,51,21,8.0,0
2258,51,23,14.0,0
2259,51,24,9.0,0
2260,51,25,13.0,0
2261,51,26,13.0,0
2262,51,27,11.0,0
2263,51,29,12.0,0
2264,51,30,21.0,0
2265,51,31,10.0,0
2266,51,32,13.0,0
2267,51,33,8.0,0
2268,51,34,8.0,0
2269,51,35,14.0,0
2270,51,36,15.0,0
2271,51,38,8.0,0
2272,51,39,9.0,0
2273,51,42,17.0,0
2274,51,43,11.0,0
2275,51,44,10.0,0
2276,51,45,9.0,0
2277,51,46,8.0,0
2278,51,47,10.0,0
2279,51,48,9.0,0
2280,51,49,9.0,0
2281,52,5,9.0,0
2282,52,6,8.0,0
2283,52,7,9.0,0
2284,52,8,8.0,0
2285,52,9,6.0,0
2286,52,10,7.0,0
2287,52,11,16.0,0
2288,52,12,8.0,0
2289,52,13,9.0,0
2290,52,14,10.0,0
2291,52,15,8.0,0
2292,52,16,9.0,0
2293,52,17,7.0,0
2294,52,18,8.0,0
2295,52,19,13.0,0
2296,52,20,22.0,0
2297,52,21,6.0,0
2298,52,22,10.0,0
2299,52,23,9.0,0
2300,52,24,15.0,0
2301,52,25,10.0,0
2302,52,26,6.0,0
2303,52,27,15.0,0
2304,52,28,7.0,0
2305,52,29,9.0,0
2306,52,30,7.0,0
2307,52,31,7.0,0
2308,52,32,9.0,0
2309,52,33,8.0,0
2310,52,34,10.0,0
2311,52,35,29.0,0
2312,52,36,9.0,0
2313,52,37,11.0,0
2314,52,38,8.0,0
2315,52,39,14.0,0
2316,52,40,11.0,0
2317,52,41,7.0,0
2318,52,42,8.0,0
2319,52,43,13.0,0
2320,52,45,8.0,0
2321,52,46,6.0,0
2322,52,47,9.0,0
2323,52,48,7.0,0
2324,52,49,9.0,0
2325,53,5,7.0,0
2326,53,6,10.0,0
2327,53,7,11.0,0
2328,53,8,5.0,0
2329,53,9,6.0,0
2330,53,10,8.0,0
2331,53,11,10.0,0
2332,53,12,7.0,0
2333,53,13,5.0,0
2334,53,14,7.0,0
2335,53,15,8.0,0
2336,53,16,7.0,0
2337,53,17,6.0,0
2338,53,18,8.0,0
2339,53,19,9.0,0
2340,53,20,6.0,0
2341,53,21,10.0,0
2342,53,22,7.0,0
2343,53,23,8.0,0
2344,53,24,7.0,0
2345,53,25,6.0,0
2346,53,26,11.0,0
2347,53,27,8.0,0
2348,53,28,8.0,0
2349,53,29,6.0,0
2350,53,30,6.0,0
2351,53,31,12.0,0
2352,53,32,8.0,0
2353,53,33,8.0,0
2354,53,34,7.0,0
2355,53,35,7.0,0
2356,53,36,6.0,0
2357,53,37,8.0,0
2358,53,38,7.0,0
2359,53,39,7.0,0
2360,53,40,9.0,0
2361,53,41,6.0,0
2362,53,42,9.0,0
2363,53,43,7.0,0
2364,53,44,7.0,0
2365,53,45,9.0,0
2366,53,46,8.0,0
2367,53,47,6.0,0
2368,53,48,7.0,0
2369,53,49,11.0,0
2370,54,5,8.0,0
2371,54,6,8.0,0
2372,54,7,6.0,0
2373,54,8,7.0,0
2374,54,9,7.0,0
2375,54,10,5.0,0
2376,54,11,6.0,0
2377,54,12,9.0,0
2378,54,13,6.0,0
2379,54,14,7.0,0
2380,54,15,7.0,0
2381,54,16,7.0,0
2382,54,17,7.0,0
2383,54,18,8.0,0
2384,54,19,7.0,0
2385,54,20,5.0,0
2386,54,21,5.0,0
2387,54,22,7.0,0
2388,54,23,6.0,0
2389,54,24,6.0,0
2390,54,25,7.0,0
2391,54,26,6.0,0
2392,54,27,5.0,0
2393,54,28,7.0,0
2394,54,29,5.0,0
2395,54,30,6.0,0
2396,54,31,6.0,0
2397,54,32,6.0,0
2398,54,33,7.0,0
2399,54,34,5.0,0
2400,54,35,6.0,0
2401,54,36,6.0,0
2402,54,37,7.0,0
2403,54,38,7.0,0
2404,54,39,5.0,0
2405,54,40,9.0,0
2406,54,41,7.0,0
2407,54,42,9.0,0
2408,54,43,5.0,0
2409,54,44,6.0,0
2410,54,45,8.0,0
2411,54,46,7.0,0
2412,54,47,9.0,0
2413,54,48,7.0,0
2414,54,49,7.0,0
2415,55,5,5.0,0
2416,55,6,6.0,0
2417,55,7,8.0,0
2418,55,8,6.0,0
2419,55,9,6.0,0
2420,55,10,5.0,0
2421,55,11,5.0,0
2422,55,12,5.0,0
2423,55,13,5.0,0
2424,55,14,6.0,0
2425,55,15,6.0,0
2426,55,16,5.0,0
2427,55,17,5.0,0
2428,55,18,6.0,0
2429,55,19,4.0,0
2430,55,20,5.0,0
2431,55,21,5.0,0
2432,55,22,5.0,0
2433,55,23,6.0,0
2434,55,24,5.0,0
2435,55,25,4.0,0
2436,55,26,5.0,0
2437,55,27,6.0,0
2438,55,28,5.0,0
2439,55,29,6.0,0
2440,55,30,6.0,0
2441,55,31,5.0,0
2442,55,32,5.0,0
2443,55,33,5.0,0
2444,55,34,5.0,0
2445,55,35,5.0,0
2446,55,36,5.0,0
2447,55,37,5.0,0
2448,55,38,6.0,0
2449,55,39,7.0,0
2450,55,40,6.0,0
2451,55,41,7.0,0
2452,55,42,7.0,0
2453,55,43,6.0,0
2454,55,44,5.0,0
2455,55,45,5.0,0
2456,55,46,6.0,0
2457,55,47,4.0,0
2458,55,48,5.0,0
2459,55,49,5.0,0
2460,56,5,4.0,0
2461,56,6,5.0,0
2462,56,7,5.0,0
2463,56,8,7.0,0
2464,56,9,4.0,0
2465,56,10,5.0,0
2466,56,11,4.0,0
2467,56,12,5.0,0
2468,56,13,5.0,0
2469,56,14,5.0,0
2470,56,15,5.0,0
2471,56,16,5.0,0
2472,56,17,6.0,0
2473,56,18,5.0,0
2474,56,19,4.0,0
2475,56,20,6.0,0
2476,56,21,5.0,0
2477,56,22,4.0,0
2478,56,23,4.0,0
2479,56,24,4.0,0
2480,56,25,4.0,0
2481,56,26,7.0,0
2482,56,27,6.0,0
2483,56,28,6.0,0
2484,56,29,6.0,0
2485,56,30,4.0,0
2486,56,31,5.0,0
2487,56,32,5.0,0
2488,56,33,4.0,0
2489,56,34,6.0,0
2490,56,35,4.0,0
2491,56,36,5.0,0
2492,56,37,5.0,0
2493,56,38,6.0,0
2494,56,39,4.0,0
2495,56,40,6.0,0
2496,56,41,5.0,0
2497,56,42,6.0,0
2498,56,43,5.0,0
2499,56,44,4.0,0
2500,56,45,6.0,0
2501,56,46,4.0,0
2502,56,47,5.0,0
2503,56,48,6.0,0
2504,56,49,4.0,0
2505,57,5,5.0,0
2506,57,6,5.0,0
2507,57,7,4.0,0
2508,57,8,4.0,0
2509,57,9,6.0,0
2510,57,10,5.0,0
2511,57,11,4.0,0
2512,57,12,5.0,0
2513,57,13,5.0,0
2514,57,14,5.0,0
2515,57,15,5.0,0
2516,57,16,6.0,0
2517,57,17,5.0,0
2518,57,18,4.0,0
2519,57,19,6.0,0
2520,57,20,5.0,0
2521,57,21,6.0,0
2522,57,22,5.0,0
2523,57,23,4.0,0
2524,57,24,4.0,0
2525,57,25,5.0,0
2526,57,26,5.0,0
2527,57,27,6.0,0
2528,57,28,5.0,0
2529,57,29,4.0,0
2530,57,30,5.0,0
2531,57,31,4.0,0
2532,57,32,4.0,0
2533,57,33,6.0,0
2534,57,34,4.0,0
2535,57,35,4.0,0
2536,57,36,6.0,0
2537,57,37,4.0,0
2538,57,38,5.0,0
2539,57,39,4.0,0
2540,57,40,5.0,0
2541,57,41,6.0,0
2542,57,42,4.0,0
2543,57,43,4.0,0
2544,57,44,5.0,0
2545,57,45,4.0,0
2546,57,46,5.0,0
2547,57,47,5.0,0
2548,57,48,4.0,0
2549,57,49,6.0,0
2550,58,5,4.0,0
2551,58,6,4.0,0
2552,58,7,5.0,0
2553,58,8,5.0,0
2554,58,9,5.0,0
2555,58,10,4.0,0
2556,58,11,5.0,0
2557,58,12,6.0,0
2558,58,13,4.0,0
2559,58,14,4.0,0
2560,58,15,4.0,0
2561,58,16,4.0,0
2562,58,17,5.0,0
2563,58,18,4.0,0
2564,58,19,4.0,0
2565,58,20,4.0,0
2566,58,21,5.0,0
2567,58,22,4.0,0
2568,58,23,5.0,0
2569,58,24,3.0,0
2570,58,25,4.0,0
2571,58,26,3.0,0
2572,58,27,4.0,0
2573,58,28,5.0,0
2574,58,29,3.0,0
2575,58,30,4.0,0
2576,58,31,4.0,0
2577,58,32,4.0,0
2578,58,33,5.0,0
2579,58,34,3.0,0
2580,58,35,5.0,0
2581,58,36,5.0,0
2582,58,37,5.0,0
2583,58,38,4.0,0
2584,58,39,5.0,0
2585,58,40,4.0,0
2586,58,41,4.0,0
2587,58,42,4.0,0
2588,58,43,5.0,0
2589,58,44,4.0,0
2590,58,45,4.0,0
2591,58,46,4.0,0
2592,58,47,5.0,0
2593,58,48,4.0,0
2594,58,49,5.0,0
2595,59,5,4.0,0
2596,59,6,4.0,0
2597,59,7,4.0,0
2598,59,8,5.0,0
2599,59,9,4.0,0
2600,59,10,4.0,0
2601,59,11,4.0,0
2602,59,12,4.0,0
2603,59,13,4.0,0
2604,59,14,4.0,0
2605,59,15,4.0,0
2606,59,16,5.0,0
2607,59,17,4.0,0
2608,59,18,4.0,0
2609,59,19,5.0,0
2610,59,20,4.0,0
2611,59,21,4.0,0
2612,59,22,5.0,0
2613,59,23,4.0,0
2614,59,24,4.0,0
2615,59,25,4.0,0
2616,59,26,4.0,0
2617,59,27,4.0,0
2618,59,28,7.0,0
2619,59,29,5.0,0
2620,59,30,5.0,0
2621,59,31,3.0,0
2622,59,32,4.0,0
2623,59,33,4.0,0
2624,59,34,4.0,0
2625,59,35,5.0,0
2626,59,36,3.0,0
2627,59,37,4.0,0
2628,59,38,4.0,0
2629,59,39,4.0,0
2630,59,40,3.0,0
2631,59,41,4.0,0
2632,59,42,3.0,0
2633,59,43,4.0,0
2634,59,44,3.0,0
2635,59,45,4.0,0
2636,59,46,4.0,0
2637,59,47,4.0,0
2638,59,48,4.0,0
2639,59,49,5.0,0
2640,60,5,3.0,0
2641,60,6,4.0,0
2642,60,7,4.0,0
2643,60,8,4.0,0
2644,60,9,4.0,0
2645,60,10,5.0,0
2646,60,11,3.0,0
2647,60,12,4.0,0
2648,60,13,4.0,0
2649,60,14,4.0,0
2650,60,15,5.0,0
2651,60,16,5.0,0
2652,60,17,5.0,0
2653,60,18,4.0,0
2654,60,19,4.0,0
2655,60,20,3.0,0
2656,60,21,4.0,0
2657,60,22,3.0,0
2658,60,23,4.0,0
2659,60,24,4.0,0
2660,60,25,4.0,0
2661,60,26,3.0,0
2662,60,27,3.0,0
2663,60,28,3.0,0
2664,60,29,4.0,0
2665,60,30,4.0,0
2666,60,31,4.0,0
2667,60,32,4.0,0
2668,60,33,4.0,0
2669,60,34,4.0,0
2670,60,35,4.0,0
2671,60,36,5.0,0
2672,60,37,4.0,0
2673,60,38,4.0,0
2674,60,39,4.0,0
2675,60,40,4.0,0
2676,60,41,5.0,0
2677,60,42,4.0,0
2678,60,43,4.0,0
2679,60,44,3.0,0
2680,60,45,5.0,0
2681,60,46,4.0,0
2682,60,47,3.0,0
2683,60,48,3.0,0
2684,60,49,4.0,0
2685,61,5,3.0,0
2686,61,6,4.0,0
2687,61,7,3.0,0
2688,61,8,4.0,0
2689,61,9,4.0,0
2690,61,10,3.0,0
2691,61,11,4.0,0
2692,61,12,3.0,0
2693,61,13,5.0,0
2694,61,14,3.0,0
2695,61,15,4.0,0
2696,61,16,3.0,0
2697,61,17,3.0,0
2698,61,18,4.0,0
2699,61,19,4.0,0
2700,61,20,3.0,0
2701,61,21,4.0,0
2702,61,22,3.0,0
2703,61,23,4.0,0
2704,61,24,4.0,0
2705,61,25,4.0,0
2706,61,26,6.0,0
2707,61,27,4.0,0
2708,61,28,4.0,0
2709,61,29,3.0,0
2710,61,30,3.0,0
2711,61,31,3.0,0
2712,61,32,4.0,0
2713,61,33,4.0,0
2714,61,34,3.0,0
2715,61,35,4.0,0
2716,61,36,4.0,0
2717,61,37,4.0,0
2718,61,38,3.0,0
2719,61,39,3.0,0
2720,61,40,3.0,0
2721,61,41,4.0,0
2722,61,42,3.0,0
2723,61,43,3.0,0
2724,61,44,4.0,0
2725,61,45,3.0,0
2726,61,46,5.0,0
2727,61,47,3.0,0
2728,61,48,3.0,0
2729,61,49,4.0,0
2730,62,5,3.0,0
2731,62,6,3.0,0
2732,62,7,3.0,0
2733,62,8,3.0,0
2734,62,9,4.0,0
2735,62,10,4.0,0
2736,62,11,4.0,0
2737,62,12,3.0,0
2738,62,13,4.0,0
2739,62,14,4.0,0
2740,62,15,3.0,0
2741,62,16,3.0,0
2742,62,17,4.0,0
2743,62,18,3.0,0
2744,62,19,3.0,0
2745,62,20,4.0,0
2746,62,21,3.0,0
2747,62,22,3.0,0
2748,62,23,3.0,0
2749,62,24,3.0,0
2750,62,25,3.0,0
2751,62,26,4.0,0
2752,62,27,4.0,0
2753,62,28,3.0,0
2754,62,29,4.0,0
2755,62,30,4.0,0
2756,62,31,4.0,0
2757,62,32,3.0,0
2758,62,33,4.0,0
2759,62,34,4.0,0
2760,62,35,3.0,0
2761,62,36,4.0,0
2762,62,37,4.0,0
2763,62,38,3.0,0
2764,62,39,4.0,0
2765,62,40,3.0,0
2766,62,41,3.0,0
2767,62,42,3.0,0
2768,62,43,3.0,0
2769,62,44,4.0,0
2770,62,45,3.0,0
2771,62,46,4.0,0
2772,62,47,4.0,0
2773,62,48,4.0,0
2774,62,49,4.0,0
2775,63,5,3.0,0
2776,63,6,3.0,0
2777,63,7,4.0,0
2778,63,8,3.0,0
2779,63,9,3.0,0
2780,63,10,3.0,0
2781,63,11,3.0,0
2782,63,12,3.0,0
2783,63,13,3.0,0
2784,63,14,4.0,0
2785,63,15,3.0,0
2786,63,16,3.0,0
2787,63,17,4.0,0
2788,63,18,4.0,0
2789,63,19,3.0,0
2790,63,20,4.0,0
2791,63,21,3.0,0
2792,63,22,3.0,0
2793,63,23,3.0,0
2794,63,24,3.0,0
2795,63,25,3.0,0
2796,63,26,3.0,0
2797,63,27,3.0,0
2798,63,28,3.0,0
2799,63,29,3.0,0
2800,63,30,3.0,0
2801,63,31,3.0,0
2802,63,32,3.0,0
2803,63,33,3.0,0
2804,63,34,3.0,0
2805,63,35,3.0,0
2806,63,36,3.0,0
2807,63,37,3.0,0
2808,63,38,3.0,0
2809,63,39,4.0,0
2810,63,40,3.0,0
2811,63,41,4.0,0
2812,63,42,4.0,0
2813,63,43,3.0,0
2814,63,44,3.0,0
2815,63,45,4.0,0
2816,63,46,3.0,0
2817,63,47,3.0,0
2818,63,48,5.0,0
2819,63,49,4.0,0
2820,64,5,3.0,0
2821,64,6,3.0,0
2822,64,7,3.0,0
2823,64,8,3.0,0
2824,64,9,3.0,0
2825,64,10,3.0,0
2826,64,11,3.0,0
2827,64,12,3.0,0
2828,64,13,3.0,0
2829,64,14,3.0,0
2830,64,15,3.0,0
2831,64,16,3.0,0
2832,64,17,3.0,0
2833,64,18,3.0,0
2834,64,19,3.0,0
2835,64,20,3.0,0
2836,64,21,4.0,0
2837,64,22,4.0,0
2838,64,23,3.0,0
2839,64,24,3.0,0
2840,64,25,3.0,0
2841,64,26,4.0,0
2842,64,27,3.0,0
2843,64,28,3.0,0
2844,64,29,3.0,0
2845,64,30,3.0,0
2846,64,31,4.0,0
2847,64,32,3.0,0
2848,64,33,3.0,0
2849,64,34,4.0,0
2850,64,35,3.0,0
2851,64,36,3.0,0
2852,64,37,3.0,0
2853,64,38,3.0,0
2854,64,39,3.0,0
2855,64,40,3.0,0
2856,64,41,3.0,0
2857,64,42,3.0,0
2858,64,43,3.0,0
2859,64,44,3.0,0
2860,64,45,4.0,0
2861,64,46,3.0,0
2862,64,47,3.0,0
2863,64,48,3.0,0
2864,64,49,3.0,0
2865,65,5,3.0,0
2866,65,6,3.0,0
2867,65,7,3.0,0
2868,65,8,4.0,0
2869,65,9,3.0,0
2870,65,10,3.0,0
2871,65,11,3.0,0
2872,65,12,3.0,0
2873,65,13,3.0,0
2874,65,14,3.0,0
2875,65,15,4.0,0
2876,65,16,3.0,0
2877,65,17,3.0,0
2878,65,18,3.0,0
2879,65,19,3.0,0
2880,65,20,3.0,0
2881,65,21,3.0,0
2882,65,22,3.0,0
2883,65,23,3.0,0
2884,65,24,3.0,0
2885,65,25,3.0,0
2886,65,26,3.0,0
2887,65,27,3.0,0
2888,65,28,3.0,0
2889,65,29,3.0,0
2890,65,30,3.0,0
2891,65,31,3.0,0
2892,65,32,3.0,0
2893,65,33,3.0,0
2894,65,34,3.0,0
2895,65,35,3.0,0
2896,65,36,3.0,0
2897,65,37,3.0,0
2898,65,38,3.0,0
2899,65,39,3.0,0
2900,65,40,3.0,0
2901,65,41,3.0,0
2902,65,42,3.0,0
2903,65,43,3.0,0
2904,65,44,3.0,0
2905,65,45,3.0,0
2906,65,46,3.0,0
2907,65,47,3.0,0
2908,65,48,3.0,0
2909,65,49,3.0,0
2910,66,5,3.0,0
2911,66,6,3.0,0
2912,66,7,3.0,0
2913,66,8,3.0,0
2914,66,9,3.0,0
2915,66,10,3.0,0
2916,66,11,3.0,0
2917,66,12,3.0,0
2918,66,13,3.0,0
2919,66,14,3.0,0
2920,66,15,3.0,0
2921,66,16,3.0,0
2922,66,17,3.0,0
2923,66,18,3.0,0
2924,66,19,3.0,0
2925,66,20,4.0,0
2926,66,21,3.0,0
2927,66,22,3.0,0
2928,66,23,3.0,0
2929,66,24,3.0,0
2930,66,25,3.0,0
2931,66,26,3.0,0
2932,66,27,4.0,0
2933,66,28,3.0,0
2934,66,29,2.0,0
2935,66,30,3.0,0
2936,66,31,3.0,0
2937,66,32,3.0,0
2938,66,33,3.0,0
2939,66,34,3.0,0
2940,66,35,3.0,0
2941,66,36,3.0,0
2942,66,37,3.0,0
2943,66,38,3.0,0
2944,66,39,3.0,0
2945,66,40,3.0,0
2946,66,41,3.0,0
2947,66,42,2.0,0
2948,66,43,3.0,0
2949,66,44,3.0,0
2950,66,45,3.0,0
2951,66,46,3.0,0
2952,66,47,3.0,0
2953,66,48,3.0,0
2954,66,49,4.0,0
2955,67,5,3.0,0
2956,67,6,3.0,0
2957,67,7,4.0,0
2958,67,8,3.0,0
2959,67,9,3.0,0
2960,67,10,3.0,0
2961,67,11,3.0,0
2962,67,12,2.0,0
2963,67,13,3.0,0
2964,67,14,3.0,0
2965,67,15,3.0,0
2966,67,16,2.0,0
2967,67,17,3.0,0
2968,67,18,3.0,0
2969,67,19,3.0,0
2970,67,20,2.0,0
2971,67,21,3.0,0
2972,67,22,3.0,0
2973,67,23,2.0,0
2974,67,24,3.0,0
2975,67,25,3.0,0
2976,67,26,3.0,0
2977,67,27,3.0,0
2978,67,28,3.0,0
2979,67,29,3.0,0
2980,67,30,3.0,0
2981,67,31,3.0,0
2982,67,32,3.0,0
2983,67,33,2.0,0
2984,67,34,3.0,0
2985,67,35,3.0,0
2986,67,36,3.0,0
2987,67,37,3.0,0
2988,67,38,3.0,0
2989,67,39,2.0,0
2990,67,40,3.0,0
2991,67,41,5.0,0
2992,67,42,3.0,0
2993,67,43,3.0,0
2994,67,44,3.0,0
2995,67,45,3.0,0
2996,67,46,3.0,0
2997,67,47,3.0,0
2998,67,48,3.0,0
2999,67,49,3.0,0
3000,68,5,3.0,0
3001,68,6,2.0,0
3002,68,7,3.0,0
3003,68,8,3.0,0
3004,68,9,4.0,0
3005,68,10,2.0,0
3006,68,11,3.0,0
3007,68,12,2.0,0
3008,68,13,2.0,0
3009,68,14,3.0,0
3010,68,15,3.0,0
3011,68,16,3.0,0
3012,68,17,3.0,0
3013,68,18,3.0,0
3014,68,19,3.0,0
3015,68,20,3.0,0
3016,68,21,3.0,0
3017,68,22,3.0,0
3018,68,23,2.0,0
3019,68,24,2.0,0
3020,68,25,3.0,0
3021,68,26,3.0,0
3022,68,27,3.0,0
3023,68,28,3.0,0
3024,68,29,3.0,0
3025,68,30,3.0,0
3026,68,31,3.0,0
3027,68,32,3.0,0
3028,68,33,3.0,0
3029,68,34,2.0,0
3030,68,35,2.0,0
3031,68,36,3.0,0
3032,68,37,3.0,0
3033,68,38,3.0,0
3034,68,39,2.0,0
3035,68,40,3.0,0
3036,68,41,2.0,0
3037,68,42,2.0,0
3038,68,43,3.0,0
3039,68,44,3.0,0
3040,68,45,3.0,0
3041,68,46,2.0,0
3042,68,47,2.0,0
3043,68,48,3.0,0
3044,68,49,2.0,0
3045,69,5,3.0,0
3046,69,6,3.0,0
3047,69,7,3.0,0
3048,69,8,3.0,0
3049,69,9,3.0,0
3050,69,10,3.0,0
3051,69,11,2.0,0
3052,69,12,2.0,0
3053,69,13,3.0,0
3054,69,14,3.0,0
3055,69,15,2.0,0
3056,69,16,3.0,0
3057,69,17,3.0,0
3058,69,18,3.0,0
3059,69,19,3.0,0
3060,69,20,2.0,0
3061,69,21,2.0,0
3062,69,22,2.0,0
3063,69,23,2.0,0
3064,69,24,3.0,0
3065,69,25,3.0,0
3066,69,26,2.0,0
3067,69,27,3.0,0
3068,69,28,2.0,0
3069,69,29,4.0,0
3070,69,30,2.0,0
3071,69,31,3.0,0
3072,69,32,2.0,0
3073,69,33,3.0,0
3074,69,34,2.0,0
3075,69,35,3.0,0
3076,69,36,3.0,0
3077,69,37,3.0,0
3078,69,38,2.0,0
3079,69,39,3.0,0
3080,69,40,3.0,0
3081,69,41,3.0,0
3082,69,42,3.0,0
3083,69,43,2.0,0
3084,69,44,3.0,0
3085,69,45,3.0,0
3086,69,46,3.0,0
3087,69,47,2.0,0
3088,69,48,3.0,0
3089,69,49,3.0,0
3090,70,5,2.0,0
3091,70,6,2.0,0
3092,70,7,2.0,0
3093,70,8,2.0,0
3094,70,9,2.0,0
3095,70,10,3.0,0
3096,70,11,3.0,0
3097,70,12,3.0,0
3098,70,13,3.0,0
3099,70,14,2.0,0
3100,70,15,3.0,0
3101,70,16,3.0,0
3102,70,17,2.0,0
3103,70,18,3.0,0
3104,70,19,2.0,0
3105,70,20,2.0,0
3106,70,21,2.0,0
3107,70,22,3.0,0
3108,70,23,3.0,0
3109,70,24,2.0,0
3110,70,25,3.0,0
3111,70,26,2.0,0
3112,70,27,3.0,0
3113,70,28,2.0,0
3114,70,29,2.0,0
3115,70,30,2.0,0
3116,70,31,2.0,0
3117,70,32,2.0,0
3118,70,33,3.0,0
3119,70,34,3.0,0
3120,70,35,2.0,0
3121,70,36,2.0,0
3122,70,37,3.0,0
3123,70,38,2.0,0
3124,70,39,3.0,0
3125,70,40,2.0,0
3126,70,41,3.0,0
3127,70,42,2.0,0
3128,70,43,2.0,0
3129,70,44,3.0,0
3130,70,45,3.0,0
3131,70,46,3.0,0
3132,70,47,2.0,0
3133,70,48,2.0,0
3134,70,49,3.0,0
3135,71,5,2.0,0
3136,71,6,2.0,0
3137,71,7,2.0,0
3138,71,8,3.0,0
3139,71,9,2.0,0
3140,71,10,3.0,0
3141,71,11,3.0,0
3142,71,12,2.0,0
3143,71,13,2.0,0
3144,71,14,2.0,0
3145,71,15,2.0,0
3146,71,16,2.0,0
3147,71,17,2.0,0
3148,71,18,2.0,0
3149,71,19,2.0,0
3150,71,20,2.0,0
3151,71,21,2.0,0
3152,71,22,2.0,0
3153,71,23,3.0,0
3154,71,24,2.0,0
3155,71,25,3.0,0
3156,71,26,2.0,0
3157,71,27,3.0,0
3158,71,28,2.0,0
3159,71,29,3.0,0
3160,71,30,2.0,0
3161,71,31,3.0,0
3162,71,32,2.0,0
3163,71,33,2.0,0
3164,71,34,3.0,0
3165,71,35,3.0,0
3166,71,36,3.0,0
3167,71,37,2.0,0
3168,71,38,3.0,0
3169,71,39,3.0,0
3170,71,40,3.0,0
3171,71,41,3.0,0
3172,71,42,2.0,0
3173,71,43,2.0,0
3174,71,44,2.0,0
3175,71,45,3.0,0
3176,71,46,2.0,0
3177,71,47,2.0,0
3178,71,48,2.0,0
3179,71,49,3.0,0
3180,72,5,3.0,0
3181,72,6,3.0,0
3182,72,7,2.0,0
3183,72,8,2.0,0
3184,72,9,2.0,0
3185,72,10,3.0,0
3186,72,11,2.0,0
3187,72,12,2.0,0
3188,72,13,3.0,0
3189,72,14,2.0,0
3190,72,15,2.0,0
3191,72,16,3.0,0
3192,72,17,3.0,0
3193,72,18,2.0,0
3194,72,19,2.0,0
3195,72,20,3.0,0
3196,72,21,2.0,0
3197,72,22,2.0,0
3198,72,23,2.0,0
3199,72,24,3.0,0
3200,72,25,3.0,0
3201,72,26,3.0,0
3202,72,27,2.0,0
3203,72,28,3.0,0
3204,72,29,2.0,0
3205,72,30,2.0,0
3206,72,31,2.0,0
3207,72,32,3.0,0
3208,72,33,2.0,0
3209,72,34,2.0,0
3210,72,35,2.0,0
3211,72,36,2.0,0
3212,72,37,2.0,0
3213,72,38,2.0,0
3214,72,39,2.0,0
3215,72,40,2.0,0
3216,72,41,2.0,0
3217,72,42,2.0,0
3218,72,43,2.0,0
3219,72,44,2.0,0
3220,72,45,3.0,0
3221,72,46,3.0,0
3222,72,47,2.0,0
3223,72,48,2.0,0
3224,72,49,2.0,0
3225,73,5,2.0,0
3226,73,6,2.0,0
3227,73,7,2.0,0
3228,73,8,2.0,0
3229,73,9,3.0,0
3230,73,10,2.0,0
3231,73,11,2.0,0
3232,73,12,3.0,0
3233,73,13,3.0,0
3234,73,14,2.0,0
3235,73,15,2.0,0
3236,73,16,2.0,0
3237,73,17,3.0,0
3238,73,18,2.0,0
3239,73,19,2.0,0
3240,73,20,2.0,0
3241,73,21,3.0,0
3242,73,22,3.0,0
3243,73,23,3.0,0
3244,73,24,3.0,0
3245,73,25,2.0,0
3246,73,26,2.0,0
3247,73,27,2.0,0
3248,73,28,2.0,0
3249,73,29,2.0,0
3250,73,30,3.0,0
3251,73,31,2.0,0
3252,73,32,2.0,0
3253,73,33,2.0,0
3254,73,34,2.0,0
3255,73,35,2.0,0
3256,73,36,2.0,0
3257,73,37,3.0,0
3258,73,38,2.0,0
3259,73,39,2.0,0
3260,73,40,2.0,0
3261,73,41,2.0,0
3262,73,42,2.0,0
3263,73,43,2.0,0
3264,73,44,2.0,0
3265,73,45,2.0,0
3266,73,46,2.0,0
3267,73,47,2.0,0
3268,73,48,3.0,0
3269,73,49,3.0,0
3270,74,5,2.0,0
3271,74,6,2.0,0
3272,74,7,2.0,0
3273,74,8,2.0,0
3274,74,9,2.0,0
3275,74,10,2.0,0
3276,74,11,3.0,0
3277,74,12,3.0,0
3278,74,13,2.0,0
3279,74,14,2.0,0
3280,74,15,2.0,0
3281,74,16,2.0,0
3282,74,17,3.0,0
3283,74,18,2.0,0
3284,74,19,2.0,0
3285,74,20,2.0,0
3286,74,21,2.0,0
3287,74,22,2.0,0
3288,74,23,2.0,0
3289,74,24,2.0,0
3290,74,25,2.0,0
3291,74,26,2.0,0
3292,74,27,2.0,0
3293,74,28,2.0,0
3294,74,29,2.0,0
3295,74,30,3.0,0
3296,74,31,2.0,0
3297,74,32,2.0,0
